# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "reference/Saccharomyces_cerevisiae.R64-1-1.61.gtf" "-o" "feature-count/counts.txt" "-t" "exon" "-g" "gene_id" "mapped/batch1_chrI.sam" "mapped/batch2_chrI.sam" "mapped/batch3_chrI.sam" "mapped/chem1_chrI.sam" "mapped/chem2_chrI.sam" "mapped/chem3_chrI.sam" "-p" 
Geneid	Chr	Start	End	Strand	Length	mapped/batch1_chrI.sam	mapped/batch2_chrI.sam	mapped/batch3_chrI.sam	mapped/chem1_chrI.sam	mapped/chem2_chrI.sam	mapped/chem3_chrI.sam
YIL008W	IX	342536	342835	+	300	0	0	0	0	0	0
YIL030W-A	IX	295565	295903	+	339	0	0	0	0	0	0
YIL076W	IX	216658	217548	+	891	0	0	0	0	0	0
YIR036W-A	IX	422635	423036	+	402	0	0	0	0	0	0
YIL029C	IX	300829	301257	-	429	0	0	0	0	0	0
YIR023W	IX	399777	402689	+	2913	0	0	0	0	0	0
tT(AGU)I1	IX	175031	175103	+	73	0	0	0	0	0	0
YIL053W	IX	255115	255867	+	753	0	0	0	0	0	0
YIL101C	IX	175307	177250	-	1944	0	0	0	0	0	0
YIL120W	IX	134417	136108	+	1692	0	0	0	0	0	0
YIL174W	IX	9469	9696	+	228	0	0	0	0	0	0
YIL032C	IX	291961	292317	-	357	0	0	0	0	0	0
YIL142C-A	IX	83208	83540	-	333	0	0	0	0	0	0
YIL164C	IX	34087	34686	-	600	0	0	0	0	0	0
YIL096C	IX	182117	183127	-	1011	0	0	0	0	0	0
YIL160C	IX	40191	41444	-	1254	0	0	0	0	0	0
YIL134C-A	IX	96522	96725	-	204	0	0	0	0	0	0
YIL062C	IX	243998	244462	-	465	0	0	0	0	0	0
YIL151C	IX	57338	60694	-	3357	0	0	0	0	0	0
YIL059C	IX	246550	246915	-	366	0	0	0	0	0	0
YIR030C	IX	412036	412770	-	735	0	0	0	0	0	0
YIL083C	IX	203556	204653	-	1098	0	0	0	0	0	0
YIL019W	IX	315093	316133	+	1041	0	0	0	0	0	0
YIL020C-A	IX	313713	314051	-	339	0	0	0	0	0	0
YIL099W	IX	178004	179653	+	1650	0	0	0	0	0	0
YIL093C	IX	187990	188784	-	795	0	0	0	0	0	0
YIR024C	IX	402841	403491	-	651	0	0	0	0	0	0
YIL135C	IX	95065	96375	-	1311	0	0	0	0	0	0
YIL020C	IX	314035	314820	-	786	0	0	0	0	0	0
YIL023C	IX	309386	310426	-	1041	0	0	0	0	0	0
YIL177W-A	IX	846	1328	+	483	0	0	0	0	0	0
YIL037C	IX	283029	284999	-	1971	0	0	0	0	0	0
YIL142W	IX	83302	84885	+	1584	0	0	0	0	0	0
YIR041W	IX	433929	434303	+	375	0	0	0	0	0	0
YIL034C	IX	289226	290089	-	864	0	0	0	0	0	0
YIL073C	IX;IX	222937;225900	225809;225954	-;-	2928	0	0	0	0	0	0
YIL091C	IX	191030	193195	-	2166	0	0	0	0	0	0
YIL078W	IX	212499	214703	+	2205	0	0	0	0	0	0
YIL052C	IX;IX	256226;257027	256554;257063	-;-	366	0	0	0	0	0	0
YIR017C	IX	383556	384119	-	564	0	0	0	0	0	0
YIL125W	IX	122689	125733	+	3045	0	0	0	0	0	0
YIL154C	IX	53981	55021	-	1041	0	0	0	0	0	0
PWR1	IX	395999	396939	+	941	0	0	0	0	0	0
YIL138C	IX	89230	89715	-	486	0	0	0	0	0	0
YIL130W	IX	102782	105676	+	2895	0	0	0	0	0	0
YIL071W-A	IX	228550	229026	+	477	0	0	0	0	0	0
YIL043C	IX	274072	274926	-	855	0	0	0	0	0	0
YIR013C	IX	380019	380384	-	366	0	0	0	0	0	0
YIL055C	IX	252042	253925	-	1884	0	0	0	0	0	0
YIL014C-A	IX	325212	325526	-	315	0	0	0	0	0	0
YIL049W	IX	260158	260919	+	762	0	0	0	0	0	0
YIL162W	IX	37385	38983	+	1599	0	0	0	0	0	0
YIL104C	IX	169982	171505	-	1524	0	0	0	0	0	0
YIL077C	IX	214991	215953	-	963	0	0	0	0	0	0
YIR032C	IX	415030	415617	-	588	0	0	0	0	0	0
YIL007C	IX	342994	343656	-	663	0	0	0	0	0	0
YIL021W	IX	312905	313861	+	957	0	0	0	0	0	0
YIR020C	IX	394255	394557	-	303	0	0	0	0	0	0
YIL038C	IX	280142	282652	-	2511	0	0	0	0	0	0
YIR011C	IX	377287	378246	-	960	0	0	0	0	0	0
YIL046W	IX	268651	270573	+	1923	0	0	0	0	0	0
YIL157C	IX	46949	47542	-	594	0	0	0	0	0	0
YIL171W-A	IX	18260	18712	+	453	0	0	0	0	0	0
YIL121W	IX	132244	133872	+	1629	0	0	0	0	0	0
YIL170W	IX	19847	21220	+	1374	0	0	0	0	0	0
YIR038C	IX	423809	424513	-	705	0	0	0	0	0	0
YIR027C	IX	406260	407642	-	1383	0	0	0	0	0	0
YIL088C	IX	197931	199403	-	1473	0	0	0	0	0	0
YIR028W	IX	408468	410375	+	1908	0	0	0	0	0	0
YIL001W	IX	353940	355481	+	1542	0	0	0	0	0	0
tK(CUU)I	IX	300228	300300	-	73	0	0	0	0	0	0
YIL173W	IX	11492	16141	+	4650	0	0	0	0	0	0
tE(UUC)I	IX	370417	370488	+	72	0	0	0	0	0	0
YIL177C	IX;IX	483;4987	4598;6147	-;-	5277	0	0	0	0	0	0
YIL054W	IX	254543	254860	+	318	0	0	0	0	0	0
YIL148W	IX;IX	68708;69150	68715;69528	+;+	387	0	0	0	0	0	0
YIR017W-A	IX	383566	384165	+	600	0	0	0	0	0	0
YIL145C	IX	76354	77283	-	930	0	0	0	0	0	0
YIR006C	IX	365466	369908	-	4443	0	0	0	0	0	0
YIL013C	IX	328207	332442	-	4236	0	0	0	0	0	0
YIL114C	IX	149143	149988	-	846	0	0	0	0	0	0
YIR035C	IX	421026	421790	-	765	0	0	0	0	0	0
YIR007W	IX	370704	372998	+	2295	0	0	0	0	0	0
YIL113W	IX	150559	151188	+	630	0	0	0	0	0	0
YIL036W	IX	285666	287429	+	1764	0	0	0	0	0	0
YIR010W	IX	375431	377161	+	1731	0	0	0	0	0	0
YIL033C	IX	290419	291669	-	1251	0	0	0	0	0	0
YIR009W	IX	374525	374860	+	336	0	0	0	0	0	0
YIL041W	IX	276525	277505	+	981	0	0	0	0	0	0
YIL087C	IX	199646	200119	-	474	0	0	0	0	0	0
ICR1	IX	393884	397082	-	3199	0	0	0	0	0	0
YIR036C	IX	422074	422865	-	792	0	0	0	0	0	0
YIL122W	IX	130610	131665	+	1056	0	0	0	0	0	0
tI(AAU)I2	IX	210665	210738	+	74	0	0	0	0	0	0
YIL021C-A	IX	313199	313468	-	270	0	0	0	0	0	0
YIL090W	IX	193595	195070	+	1476	0	0	0	0	0	0
YIL012W	IX	333011	333352	+	342	0	0	0	0	0	0
YIL024C	IX	308602	309171	-	570	0	0	0	0	0	0
YIL111W	IX	155311	155765	+	455	0	0	0	0	0	0
YIL095W	IX	183937	186369	+	2433	0	0	0	0	0	0
YIL029W-A	IX	299735	300106	+	372	0	0	0	0	0	0
YIL089W	IX	195599	196216	+	618	0	0	0	0	0	0
YIL166C	IX	30938	32566	-	1629	0	0	0	0	0	0
YIL060W	IX	246392	246826	+	435	0	0	0	0	0	0
tI(AAU)I1	IX	183440	183513	-	74	0	0	0	0	0	0
YIL009C-A	IX;IX	335666;335937	335935;336212	-;-	546	0	0	0	0	0	0
YIL061C	IX	244657	245559	-	903	0	0	0	0	0	0
YIR040C	IX	433389	433721	-	333	0	0	0	0	0	0
YIL102C	IX	174582	174887	-	306	0	0	0	0	0	0
YIL069C	IX;IX	231553;232367	231957;232369	-;-	408	0	0	0	0	0	0
YIR016W	IX	382628	383425	+	798	0	0	0	0	0	0
YIR021W	IX	397294	398385	+	1092	0	0	0	0	0	0
YIL172C	IX	16784	18553	-	1770	0	0	0	0	0	0
YIL072W	IX	226602	228419	+	1818	0	0	0	0	0	0
YIL058W	IX	246914	247198	+	285	0	0	0	0	0	0
YIL047C	IX	265115	267823	-	2709	0	0	0	0	0	0
YIL015W	IX	322342	324105	+	1764	0	0	0	0	0	0
YIR005W	IX	364889	365335	+	447	0	0	0	0	0	0
YIL116W	IX	142928	144085	+	1158	0	0	0	0	0	0
YIL003W	IX	349122	350003	+	882	0	0	0	0	0	0
YIL082W-A	IX	205635	210132	+	4498	0	0	0	0	0	0
YCR031C	III;III	177500;178214	177906;178220	-;-	414	0	0	0	0	0	0
YCL011C	III	102075	103358	-	1284	0	0	0	0	0	0
YCL040W	III	50838	52340	+	1503	0	0	0	0	0	0
YCR052W	III	214994	216445	+	1452	0	0	0	0	0	0
YCR100C	III	301271	302221	-	951	0	0	0	0	0	0
YCR107W	III	313890	314981	+	1092	0	0	0	0	0	0
YCL002C	III;III	110808;111634	111557;111675	-;-	792	0	0	0	0	0	0
YCL024W	III	79162	82275	+	3114	0	0	0	0	0	0
YCR060W	III	224399	224734	+	336	0	0	0	0	0	0
YCR071C	III	240103	240543	-	441	0	0	0	0	0	0
YCR007C	III	126011	126730	-	720	0	0	0	0	0	0
YCL012C	III;III	101317;101701	101633;101788	-;-	405	0	0	0	0	0	0
YCR081C-A	III	258415	258651	-	237	0	0	0	0	0	0
YCR036W	III	193297	194298	+	1002	0	0	0	0	0	0
YCR063W	III	228318	228791	+	474	0	0	0	0	0	0
YCL042W	III	50584	50943	+	360	0	0	0	0	0	0
YCR097W-A	III	294439	294705	+	267	0	0	0	0	0	0
YCR025C	III	163446	163856	-	411	0	0	0	0	0	0
tK(CUU)C	III	151284	151356	-	73	0	0	0	0	0	0
YCR069W	III	239055	240011	+	957	0	0	0	0	0	0
YCR041W	III	200911	201243	+	333	0	0	0	0	0	0
YCR102W-A	III	306735	306932	+	198	0	0	0	0	0	0
YCR020C-A	III	154830	155096	-	267	0	0	0	0	0	0
YCL075W	III	2126	2566	+	441	0	0	0	0	0	0
YCR092C	III	276764	279820	-	3057	0	0	0	0	0	0
YCR005C	III	120946	122328	-	1383	0	0	0	0	0	0
YCR038W-A	III	199293	199418	+	126	0	0	0	0	0	0
YCL034W	III	61658	62722	+	1065	0	0	0	0	0	0
YCL026C-B	III	73405	73986	-	582	0	0	0	0	0	0
YCR020W-B	III	155320	155556	+	237	0	0	0	0	0	0
YCR094W	III	286762	287937	+	1176	0	0	0	0	0	0
YCL028W	III	70150	71367	+	1218	0	0	0	0	0	0
YCL029C	III	68599	69921	-	1323	0	0	0	0	0	0
YCL074W	III	2824	3750	+	927	0	0	0	0	0	0
tQ(UUG)C	III	168301	168372	-	72	0	0	0	0	0	0
YCR086W	III	263392	263964	+	573	0	0	0	0	0	0
YCR006C	III	122530	123003	-	474	0	0	0	0	0	0
YCR083W	III	259578	259961	+	384	0	0	0	0	0	0
YCL039W	III	52645	54882	+	2238	0	0	0	0	0	0
YCL037C	III	57374	58678	-	1305	0	0	0	0	0	0
tE(UUC)C	III	82462	82533	-	72	0	0	0	0	0	0
YCL004W	III	109105	110670	+	1566	0	0	0	0	0	0
YCL076W	III	1392	2135	+	744	0	0	0	0	0	0
YCR011C	III	133724	136873	-	3150	0	0	0	0	0	0
YCL054W-A	III	30910	30996	+	87	0	0	0	0	0	0
YCR020C	III	154012	154659	-	648	0	0	0	0	0	0
YCL065W	III	13751	14119	+	369	0	0	0	0	0	0
YCL057W	III	24768	26906	+	2139	0	0	0	0	0	0
YCL069W	III	9706	11082	+	1377	0	0	0	0	0	0
YCR045W-A	III	208751	209101	+	351	0	0	0	0	0	0
YCL048W	III	42165	43556	+	1392	0	0	0	0	0	0
YCR002C	III	117380	118348	-	969	0	0	0	0	0	0
YCR035C	III	191834	193018	-	1185	0	0	0	0	0	0
YCR066W	III	231500	232963	+	1464	0	0	0	0	0	0
YCR032W	III	179520	186023	+	6504	0	0	0	0	0	0
YCL059C	III	22429	23379	-	951	0	0	0	0	0	0
YCR079W	III	252845	254173	+	1329	0	0	0	0	0	0
YCR021C	III	156109	157107	-	999	0	0	0	0	0	0
YCL026C-A	III	74704	75285	-	582	0	0	0	0	0	0
YCL046W	III	46640	46963	+	324	0	0	0	0	0	0
YCR104W	III	307801	308175	+	375	0	0	0	0	0	0
YCL001W	III	111916	112482	+	567	0	0	0	0	0	0
YCR054C	III	218376	220067	-	1692	0	0	0	0	0	0
YCR046C	III	209914	210423	-	510	0	0	0	0	0	0
YCR064C	III	228095	228505	-	411	0	0	0	0	0	0
YCL001W-B	III	113770	114024	+	255	0	0	0	0	0	0
YCR017C	III	144773	147634	-	2862	0	0	0	0	0	0
YCR097W	III;III;III	293835;293994;294292	293939;294239;294321	+;+;+	381	0	0	0	0	0	0
YCL041C	III	50133	50627	-	495	0	0	0	0	0	0
YCR043C	III	206261	206644	-	384	0	0	0	0	0	0
YCR095W-A	III	289639	289797	+	159	0	0	0	0	0	0
YCL009C	III	104619	105548	-	930	0	0	0	0	0	0
tP(AGG)C	III	123577	123648	-	72	0	0	0	0	0	0
YCR014C	III	139185	140933	-	1749	0	0	0	0	0	0
YCL036W	III	59026	60726	+	1701	0	0	0	0	0	0
YCR051W	III	214071	214739	+	669	0	0	0	0	0	0
YCL045C	III	44623	46905	-	2283	0	0	0	0	0	0
YCL005W	III	108021	108791	+	771	0	0	0	0	0	0
snR43	III	107504	107712	-	209	0	0	0	0	0	0
YCR088W	III	265068	266846	+	1779	0	0	0	0	0	0
YCR037C	III	194414	197185	-	2772	0	0	0	0	0	0
YCR077C	III	250238	252628	-	2391	0	0	0	0	0	0
YCR009C	III	130745	131542	-	798	0	0	0	0	0	0
YCR098C	III	297049	298605	-	1557	0	0	0	0	0	0
YCR047W-A	III	211301	211507	+	207	0	0	0	0	0	0
YCR073W-A	III	246963	247910	+	948	0	0	0	0	0	0
YCR039C	III	199546	200178	-	633	0	0	0	0	0	0
YCL032W	III	63441	64481	+	1041	0	0	0	0	0	0
YCR049C	III	211871	212317	-	447	0	0	0	0	0	0
YCR076C	III	249293	250045	-	753	0	0	0	0	0	0
YCL057C-A	III	24032	24325	-	294	0	0	0	0	0	0
YCR053W	III	216697	218241	+	1545	0	0	0	0	0	0
YCL008C	III	105696	106853	-	1158	0	0	0	0	0	0
YCR072C	III	240805	242352	-	1548	0	0	0	0	0	0
YCR057C	III	220457	223228	-	2772	0	0	0	0	0	0
YCL044C	III	47111	48364	-	1254	0	0	0	0	0	0
YCL033C	III	62776	63282	-	507	0	0	0	0	0	0
YCL030C	III	65934	68333	-	2400	0	0	0	0	0	0
YCL068C	III	11503	12285	-	783	0	0	0	0	0	0
YCL035C	III	60841	61173	-	333	0	0	0	0	0	0
YCR008W	III	128470	130281	+	1812	0	0	0	0	0	0
tS(CGA)C	III;III	227942;227998	227978;228042	+;+	82	0	0	0	0	0	0
YCR091W	III	274404	276566	+	2163	0	0	0	0	0	0
YCR108C	III	315997	316188	-	192	0	0	0	0	0	0
YCR042C	III	201174	205397	-	4224	0	0	0	0	0	0
snR65	III	177183	177282	+	100	0	0	0	0	0	0
YCL055W	III	27929	28936	+	1008	0	0	0	0	0	0
YCR003W	III	118620	119171	+	552	0	0	0	0	0	0
YCR022C	III	157421	157765	-	345	0	0	0	0	0	0
YCR089W	III	267434	272263	+	4830	0	0	0	0	0	0
tG(GCC)C	III	142701	142771	-	71	0	0	0	0	0	0
YCL016C	III	94621	95763	-	1143	0	0	0	0	0	0
YCL031C	III	64675	65568	-	894	0	0	0	0	0	0
YCL048W-A	III	41488	41727	+	240	0	0	0	0	0	0
YCR018C	III	148238	148903	-	666	0	0	0	0	0	0
YCL022C	III	81570	82085	-	516	0	0	0	0	0	0
YCR087C-A	III	264006	264467	-	462	0	0	0	0	0	0
tT(AGU)C	III	295484	295556	+	73	0	0	0	0	0	0
YCL023C	III	78949	79296	-	348	0	0	0	0	0	0
YCL010C	III	103571	104350	-	780	0	0	0	0	0	0
YCR001W	III	115685	115999	+	315	0	0	0	0	0	0
tM(CAU)C	III	149920	149991	+	72	0	0	0	0	0	0
YCL018W	III	91324	92418	+	1095	0	0	0	0	0	0
YCR073C	III	242588	246583	-	3996	0	0	0	0	0	0
YCR048W	III	211929	213761	+	1833	0	0	0	0	0	0
YCL005W-A	III;III;III	107023;107111;107288	107033;107191;107417	+;+;+	222	0	0	0	0	0	0
YCR033W	III	186489	190169	+	3681	0	0	0	0	0	0
YCL007C	III	106974	107366	-	393	0	0	0	0	0	0
YCR019W	III	152837	153928	+	1092	0	0	0	0	0	0
YCR102C	III	304361	305467	-	1107	0	0	0	0	0	0
YCR075W-A	III	248975	249202	+	228	0	0	0	0	0	0
YCL058W-A	III	23584	23925	+	342	0	0	0	0	0	0
YCL047C	III	43661	44437	-	777	0	0	0	0	0	0
YCR106W	III	310958	313456	+	2499	0	0	0	0	0	0
YCR040W	III	200442	200969	+	528	0	0	0	0	0	0
YCR061W	III	225563	227458	+	1896	0	0	0	0	0	0
YCR045C	III	208135	209610	-	1476	0	0	0	0	0	0
YCR085W	III	262916	263269	+	354	0	0	0	0	0	0
YCR024C-B	III	162599	162865	-	267	0	0	0	0	0	0
YCR101C	III	302482	303030	-	549	0	0	0	0	0	0
YCL049C	III	39786	40724	-	939	0	0	0	0	0	0
YCR015C	III	141217	142170	-	954	0	0	0	0	0	0
snR33	III	142364	142546	-	183	0	0	0	0	0	0
YCR038C	III	197621	199549	-	1929	0	0	0	0	0	0
YCL063W	III	17290	18561	+	1272	0	0	0	0	0	0
YCR024C	III	160744	162222	-	1479	0	0	0	0	0	0
YCR065W	III	229310	231004	+	1695	0	0	0	0	0	0
YCR087W	III	263976	264491	+	516	0	0	0	0	0	0
YCR034W	III	190592	191635	+	1044	0	0	0	0	0	0
YCL052C	III	34143	35393	-	1251	0	0	0	0	0	0
YCR004C	III	119575	120318	-	744	0	0	0	0	0	0
YCR059C	III	223454	224230	-	777	0	0	0	0	0	0
tL(CAA)C	III;III	90859;90929	90896;90972	+;+	82	0	0	0	0	0	0
YCR096C	III	293179	293538	-	360	0	0	0	0	0	0
YCR028C-A	III;III	172950;173199	173115;173440	-;-	408	0	0	0	0	0	0
tN(GUU)C	III	127716	127789	+	74	0	0	0	0	0	0
YCL021W-A	III	83620	83997	+	378	0	0	0	0	0	0
YCL064C	III	15798	16880	-	1083	0	0	0	0	0	0
YCR028C	III	170886	172424	-	1539	0	0	0	0	0	0
YCR082W	III	258883	259269	+	387	0	0	0	0	0	0
YCL061C	III	18816	22106	-	3291	0	0	0	0	0	0
YCL073C	III	6479	8326	-	1848	0	0	0	0	0	0
YCR013C	III	138402	139049	-	648	0	0	0	0	0	0
YCR090C	III	272315	272863	-	549	0	0	0	0	0	0
YCR084C	III	260311	262452	-	2142	0	0	0	0	0	0
YCR050C	III	213464	213772	-	309	0	0	0	0	0	0
YCR099C	III	300832	301299	-	468	0	0	0	0	0	0
YCL066W	III	13282	13809	+	528	0	0	0	0	0	0
snR189	III	178610	178798	-	189	0	0	0	0	0	0
YCR095C	III	288170	289258	-	1089	0	0	0	0	0	0
YCR068W	III	237214	238776	+	1563	0	0	0	0	0	0
YCL017C	III	92777	94270	-	1494	0	0	0	0	0	0
YCL058C	III	23523	23981	-	459	0	0	0	0	0	0
YCL014W	III	96281	101191	+	4911	0	0	0	0	0	0
YCL050C	III	37836	38801	-	966	0	0	0	0	0	0
YCR067C	III	233125	236322	-	3198	0	0	0	0	0	0
YCR047C	III	210718	211545	-	828	0	0	0	0	0	0
YCR044C	III	206877	207950	-	1074	0	0	0	0	0	0
YCR026C	III	164111	166339	-	2229	0	0	0	0	0	0
YCR093W	III	280117	286443	+	6327	0	0	0	0	0	0
YCR012W	III	137746	138996	+	1251	0	0	0	0	0	0
YCR075C	III	248033	248815	-	783	0	0	0	0	0	0
YCL043C	III	48653	50221	-	1569	0	0	0	0	0	0
YCL025C	III	76018	77919	-	1902	0	0	0	0	0	0
YCL067C	III	12386	13018	-	633	0	0	0	0	0	0
YCR023C	III	158538	160373	-	1836	0	0	0	0	0	0
YCR010C	III	132273	133124	-	852	0	0	0	0	0	0
YCL056C	III	26925	27359	-	435	0	0	0	0	0	0
YCR081W	III	254371	258654	+	4284	0	0	0	0	0	0
YCR018C-A	III	151608	151862	-	255	0	0	0	0	0	0
YCR030C	III	173826	176438	-	2613	0	0	0	0	0	0
YCL027W	III	71803	73341	+	1539	0	0	0	0	0	0
YCL051W	III	35865	37616	+	1752	0	0	0	0	0	0
YCL038C	III	54941	56527	-	1587	0	0	0	0	0	0
YCR027C	III	167370	167999	-	630	0	0	0	0	0	0
YCL001W-A	III	113080	113541	+	462	0	0	0	0	0	0
YCR016W	III	143634	144506	+	873	0	0	0	0	0	0
YCL054W	III	31449	33974	+	2526	0	0	0	0	0	0
YCR105W	III	309070	310155	+	1086	0	0	0	0	0	0
YCR024C-A	III	162945	163067	-	123	0	0	0	0	0	0
YCL020W	III	85102	86418	+	1317	0	0	0	0	0	0
YCL019W	III	85102	90415	+	5314	0	0	0	0	0	0
RUF22	VI	199299	199813	-	515	0	0	0	0	0	0
YFL031C-A	VI	76014	76115	-	102	0	0	0	0	0	0
YFL026W	VI	82580	83875	+	1296	0	0	0	0	0	0
YFR027W	VI	207452	208297	+	846	0	0	0	0	0	0
YFR052W	VI	252505	253329	+	825	0	0	0	0	0	0
YFL064C	VI	3322	3846	-	525	0	0	0	0	0	0
YFL015C	VI	106469	106963	-	495	0	0	0	0	0	0
YFL011W	VI	112345	113985	+	1641	0	0	0	0	0	0
YFR017C	VI	182274	182861	-	588	0	0	0	0	0	0
YFL018C	VI	101628	103127	-	1500	0	0	0	0	0	0
YFL032W	VI	74872	75192	+	321	0	0	0	0	0	0
YFR036W	VI	226963	227337	+	375	0	0	0	0	0	0
YFR006W	VI	156145	157752	+	1608	0	0	0	0	0	0
YFR021W	VI	194812	196314	+	1503	0	0	0	0	0	0
tK(CUU)F	VI	226688	226760	-	73	0	0	0	0	0	0
YFL034W	VI	65477	68698	+	3222	0	0	0	0	0	0
YFL012W-A	VI	109810	110184	+	375	0	0	0	0	0	0
YFL024C	VI	87847	90345	-	2499	0	0	0	0	0	0
YFL013C	VI	107852	109930	-	2079	0	0	0	0	0	0
RUF23	VI	221714	221967	+	254	0	0	0	0	0	0
YFL046W	VI	42815	43438	+	624	0	0	0	0	0	0
YFR014C	VI	172537	173877	-	1341	0	0	0	0	0	0
YFL056C	VI	14305	15431	-	1127	0	0	0	0	0	0
YFL041W-A	VI	48734	48925	+	192	0	0	0	0	0	0
YFR055W	VI	264204	265226	+	1023	0	0	0	0	0	0
YFR013W	VI	169922	172285	+	2364	0	0	0	0	0	0
YFR049W	VI	248523	248894	+	372	0	0	0	0	0	0
YFL050C	VI	33272	35848	-	2577	0	0	0	0	0	0
YFR044C	VI	239992	241437	-	1446	0	0	0	0	0	0
YFR032C-B	VI	223710	223973	-	264	0	0	0	0	0	0
YFR034W-A	VI	226022	226309	+	288	0	0	0	0	0	0
tP(UGG)F	VI;VI	101376;101443	101411;101478	+;+	72	0	0	0	0	0	0
YFR009W	VI	162488	164746	+	2259	0	0	0	0	0	0
tA(AGC)F	VI	204924	204996	-	73	0	0	0	0	0	0
YFL045C	VI	43628	44392	-	765	0	0	0	0	0	0
YFL068W	VI	53	535	+	483	0	0	0	0	0	0
YFR018C	VI	183131	184222	-	1092	0	0	0	0	0	0
YFR034C	VI	225020	225958	-	939	0	0	0	0	0	0
YFR029W	VI	210937	212973	+	2037	0	0	0	0	0	0
YFL003C	VI	134521	137157	-	2637	0	0	0	0	0	0
YFR041C	VI	237368	238255	-	888	0	0	0	0	0	0
YFL059W	VI	11363	12259	+	897	0	0	0	0	0	0
YFL062W	VI	6426	7565	+	1140	0	0	0	0	0	0
YFR026C	VI	205748	206257	-	510	0	0	0	0	0	0
YFL014W	VI	107256	107585	+	330	0	0	0	0	0	0
YFL066C	VI	1437	2615	-	1179	0	0	0	0	0	0
YFL047W	VI	40421	42565	+	2145	0	0	0	0	0	0
YFR032C-A	VI	223258	223437	-	180	0	0	0	0	0	0
YFR056C	VI	263957	264325	-	369	0	0	0	0	0	0
RUF20	VI	131061	131503	-	443	0	0	0	0	0	0
YFL044C	VI	44655	45560	-	906	0	0	0	0	0	0
YFR011C	VI	166746	167258	-	513	0	0	0	0	0	0
YFR022W	VI	196833	199034	+	2202	0	0	0	0	0	0
YFR047C	VI	244279	245166	-	888	0	0	0	0	0	0
tF(GAA)F	VI;VI	157916;157971	157951;158007	-;-	73	0	0	0	0	0	0
YFL051C	VI	30058	30540	-	483	0	0	0	0	0	0
YFL054C	VI	20847	22787	-	1941	0	0	0	0	0	0
YFR036W-A	VI	227451	228101	+	651	0	0	0	0	0	0
YFR024C-A	VI;VI	201960;203387	203292;203433	-;-	1380	0	0	0	0	0	0
YFR045W	VI;VI	241998;242082	242009;242999	+;+	930	0	0	0	0	0	0
YFR002W	VI	150016	152535	+	2520	0	0	0	0	0	0
YFL012W	VI	110647	111093	+	447	0	0	0	0	0	0
YFL033C	VI	69115	74427	-	5313	0	0	0	0	0	0
YFL021W	VI	95966	97498	+	1533	0	0	0	0	0	0
YFL008W	VI	119429	123106	+	3678	0	0	0	0	0	0
YFL019C	VI	100252	100605	-	354	0	0	0	0	0	0
YFR005C	VI	154527	155873	-	1347	0	0	0	0	0	0
YFL022C	VI	93499	95010	-	1512	0	0	0	0	0	0
YFL028C	VI	79344	80213	-	870	0	0	0	0	0	0
YFL052W	VI	28232	29629	+	1398	0	0	0	0	0	0
YFR008W	VI	160535	161200	+	666	0	0	0	0	0	0
YFL002C	VI	145114	146934	-	1821	0	0	0	0	0	0
YFL055W	VI	17004	18680	+	1677	0	0	0	0	0	0
YFL034C-B	VI;VI	63016;63974	63859;63993	-;-	864	0	0	0	0	0	0
YFR023W	VI	199874	201709	+	1836	0	0	0	0	0	0
YFR001W	VI	149110	149724	+	615	0	0	0	0	0	0
YFL023W	VI	90986	93376	+	2391	0	0	0	0	0	0
YFL020C	VI	99231	99599	-	369	0	0	0	0	0	0
tY(GUA)F2	VI;VI	210619;210669	210654;210707	-;-	75	0	0	0	0	0	0
YFL067W	VI	836	1363	+	528	0	0	0	0	0	0
YFR031C-A	VI;VI	220507;221415	221267;221418	-;-	765	0	0	0	0	0	0
YFL010C	VI	115108	115743	-	636	0	0	0	0	0	0
tN(GUU)F	VI	137486	137559	-	74	0	0	0	0	0	0
YFL053W	VI	23423	25198	+	1776	0	0	0	0	0	0
YFR030W	VI	213312	216419	+	3108	0	0	0	0	0	0
YFR003C	VI	152657	153124	-	468	0	0	0	0	0	0
YFL039C	VI;VI	53260;54687	54377;54696	-;-	1128	0	0	0	0	0	0
YFL029C	VI	78055	79161	-	1107	0	0	0	0	0	0
YFL030W	VI	76831	77988	+	1158	0	0	0	0	0	0
YFL058W	VI	12929	13951	+	1023	0	0	0	0	0	0
YFL016C	VI	104701	106236	-	1536	0	0	0	0	0	0
YFR040W	VI	234242	237250	+	3009	0	0	0	0	0	0
YFL041W	VI	49139	51007	+	1869	0	0	0	0	0	0
tS(GCU)F	VI;VI	191513;191577	191557;191613	-;-	82	0	0	0	0	0	0
tG(GCC)F1	VI	162228	162298	+	71	0	0	0	0	0	0
YFL036W	VI	58782	62837	+	4056	0	0	0	0	0	0
YFR053C	VI	253592	255049	-	1458	0	0	0	0	0	0
YFL048C	VI	38843	40180	-	1338	0	0	0	0	0	0
YFL015W-A	VI	106415	106732	+	318	0	0	0	0	0	0
YFR057W	VI	269061	269516	+	456	0	0	0	0	0	0
YFR046C	VI	243074	244159	-	1086	0	0	0	0	0	0
YFL037W	VI	56336	57709	+	1374	0	0	0	0	0	0
YFL061W	VI	9545	10222	+	678	0	0	0	0	0	0
YFL017C	VI	103983	104462	-	480	0	0	0	0	0	0
YFR012W	VI	167888	168496	+	609	0	0	0	0	0	0
